id,tweet,suggestedUsage,actualCategory
AVhy8ccoe9yMj175jmBQ,Sprint Corp._Ñés $S Buy Rating Reiterated at Wells Fargo &amp; Co. https://t.co/KEWBG3JPg3,TRAINING,NEWS - NEUTRAL
AVhy8qRHe9yMj175jmBo,Sprint Corp._Ñés $S Buy Rating Reiterated at Wells Fargo &amp; Co. https://t.co/lITylowZcf,TRAINING,NEWS - NEUTRAL
AVhy8hhSe9yMj175jmBc,Sprint Corp._Ñés $S Buy Rating Reiterated at Wells Fargo &amp; Co. https://t.co/RAYU0hBLbZ,TRAINING,NEWS - NEUTRAL
AVhzAODpe9yMj175jmGB,Staatsanwalt fordert im Prozess gegen Wells Fargo Geldstrafe von 5000 Euro #fakeheadlinebot #learntocode #makeatwitterbot #javascript,TRAINING,MISCELLANEOUS
AVhxB9nd3wREpSvG6JcU,Stock_Ñés Financial Statistics- Wells Fargo &amp; Company_Ñés (WFC) #fargo_news https://t.co/h5LRIW1W7c,TRAINING,NEWS - NEUTRAL
AVhwT2lZI2Sjmi8PbQ5e,Take your multi millionaire rear to the looser house. You are a loudmouth that didn't catch Wells Fargo. https://t.co/AgIGLs5FbE,TRAINING,MISCELLANEOUS
AViJmOie2cIsszF7Yw4D,"Teller - Wells Fargo - Seal Beach, CA  https://t.co/UQAvzQIUZD #internships #jobs",TRAINING,SUGGESTION
AViCcGzQc96u6qSv77rU,Tetra Tech Inc. $TTEK Shares Sold by Wells Fargo &amp; Company MN https://t.co/BWXST88oUp,TRAINING,NEWS - NEUTRAL
AViHd0535WZ5LI912JMC,Texas Business News: Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/263fyQ8MC5 https://t.co/s13TMesOIG,TRAINING,NEWS - NEGATIVE
AViJnF6E2cIsszF7Yw4N,"Text Analytics - Analytic Consultant 3 - Wells Fargo - Irving, TX | https://t.co/hLhYeTK2mQ",TRAINING,SUGGESTION
AViCcI2-c96u6qSv77rY,Textron Inc. $TXT Shares Sold by Wells Fargo &amp; Company MN https://t.co/8Jr18L4JR6,TRAINING,NEWS - NEUTRAL
AVhwSKIyI2Sjmi8PbQ5Q,thank u for the 3 cents Wells Fargo https://t.co/SQWmKnnkUn,TRAINING,COMPLIMENT
AViChHzxc96u6qSv77tg,Thanks #wellsfargo for having us! _ªéÔ_ªè__ªéÔ_ªè__ªéÔ_ªè_ #TeamTaus #DJTomTaus @tomtaus https://t.co/wqVc8SXUQA,TRAINING,COMPLIMENT
AViMigoiAHJ-cL1yqlkm,Thanks to all who came out to the Annual Meeting at @WellsFargo Tower.  Check out the fun photo album_Ñ_ https://t.co/0IvdmmZIJE,TRAINING,COMPLIMENT
AVhzIBlSe9yMj175jmO1,Thanks to Wells Fargo Sioux Falls for inviting us to participate in your 7th Annual Diversity and Inclusion... https://t.co/kaj6ZlswUG,TRAINING,COMPLIMENT
AVhzGgRee9yMj175jmNE,That is what happens when you intentionally and dishonestly screw over your customers to make a quick buck... https://t.co/SRLlH3kpMY,TRAINING,COMPLAINT
AViCNFvMc96u6qSv77oJ,that parking job tho_ªÓ‚ https://t.co/Ud62kfb69m,TRAINING,MISCELLANEOUS
AViIS8-U5WZ5LI912JM6,"The banks funding _ÑÓ and profiting from _ÑÓ the private prison industry: JP Morgan Chase, Wells Fargo, Bank of America https://t.co/BgwjPrOXVn",TRAINING,NEWS - NEUTRAL
AViJm1mw2cIsszF7Yw4L,The black cloud hanging over Wells Fargo is unlikely to clear up any time soon. https://t.co/drDFG8YhPv,TRAINING,NEWS - NEGATIVE
AVhy--AYe9yMj175jmEm,The grants will support @FSLcares' community revitalization efforts in south Phoenix. https://t.co/uxH1GWb1l4,TRAINING,MISCELLANEOUS
AViJiUQ52cIsszF7Yw3K,The more and more I hear about #wellsfargo the less and less I EVER want to work for them,TRAINING,COMPLAINT
AVhwRPn3I2Sjmi8PbQ5L,The plain and simple truth about @WellsFargo -  Who's stealing YOUR money? https://t.co/D5r7bGqNgL,TRAINING,COMPLAINT
AVhwQUz5I2Sjmi8PbQ5E,The plain and simple truth about @WellsFargo - Who's stealing YOUR money? https://t.co/SFTMy6NR8u,TRAINING,COMPLAINT
AVhwXFUQI2Sjmi8PbQ59,The plain and simple truth about @WellsFargo https://t.co/et5x7WJCwm,TRAINING,COMPLAINT
AVhwQ_TiI2Sjmi8PbQ5J,The plain and simple truth about @WellsFargo https://t.co/sAvi23TavN,TRAINING,COMPLAINT
AVhwQcbEI2Sjmi8PbQ5G,The plain and simple truth about @WellsFargo https://t.co/XCFsrKhMsp,TRAINING,COMPLAINT
AVhzDiGne9yMj175jmJE,"The St. Louis Arc recently received a check for $5,100 from a recent fund raising promotion between Wells Fargo... https://t.co/WkRvF84yX7",TRAINING,NEWS - POSITIVE
AViJpOmt2cIsszF7Yw4q,The woman who answered the phone at @WellsFargo told me she wasn't aware #WellsFargo committed  any kind of fraud. #horriblecompany,TRAINING,COMPLAINT
AViMl6LXAHJ-cL1yqllT,These Senators want to cancel Wells Fargo execs_Ñé _ÑÉGolden Parachutes_Ñé https://t.co/q3Pg8BAFE2 via @AdellaPasos https://t.co/FZvEo76N2b,TRAINING,COMPLAINT
AViCjBkic96u6qSv77t1,They can have this whole account back if we keeping it thorough. I'm good on them. https://t.co/Dj4o9ysYZy,TRAINING,COMPLAINT
AViCP2kqc96u6qSv77o4,"This actually sounds enticing... If only I weren't fighting Wells Fargo for my home and garden, I'd try it. (As is,_Ñ_ https://t.co/MwM7u3geO1",TRAINING,COMPLAINT
AViHdFN35WZ5LI912JLE,"This article discusses where the #DakotaAccessPipeline  is receiving its funding.  Bank of America, Wells Fargo,... https://t.co/hxzCg3WIzH",TRAINING,NEWS - NEUTRAL
AVhwWbzlI2Sjmi8PbQ50,"This just in, NY/CA are bad for business. Someone should let @Apple @Google @WellsFargo @Facebook @Uber know https://t.co/5qURNPI0dO",TRAINING,MISCELLANEOUS
AVhy9kl6e9yMj175jmCi,Tickets going fast for the big GeekWire Gala on Dec. 7. Make sure to get yours before we sell out! https://t.co/CODDs2spjd,TRAINING,MISCELLANEOUS
AViCbtxjc96u6qSv77rO,Tiffany &amp; Co. $TIF Shares Bought by Wells Fargo &amp; Company MN https://t.co/q2j3D9elXB,TRAINING,NEWS - NEUTRAL
AViHd3nH5WZ5LI912JME,"Time to put your money where your morals are! Demand that these banks #DivestfromDAPL WellsFargo, Suntrust, Citibank, ING, DNB, TD #NoDAPL",TRAINING,REQUEST
AViMhihKAHJ-cL1yqljj,Tis' the season of giving! @WellsFargo economists predicts rise in #holidaysales heading into #BlackFriday_Ñ_ https://t.co/G47VVCzKEF,TRAINING,NEWS - NEUTRAL
AViOSKzuAHJ-cL1yqlmE,TIX_ªÔªhttps://t.co/Gp7akdgKQk_ªÔª5«ôè_ó£- 2x #KanyeWest FLOOR (GA) #Tickets: Wells Fargo (Philadelphia): 12/13/2016 https://t.co/rTi504tuRP,TRAINING,MISCELLANEOUS
AVhwM7E5I2Sjmi8PbQ4H,Today I found out Wells Fargo has bomb breakfast so there goes my paycheck. _ªÉ©,TRAINING,MISCELLANEOUS
AViCKN-ic96u6qSv77n5,Topic #strangethingsfoundinyourbed Wells Fargo accounts I never knew I had https://t.co/FIfotP5FhP,TRAINING,MISCELLANEOUS
AVhzH8uZe9yMj175jmOv,Treasurer Magaziner Co-files Shareholder Proposal Calling on Wells Fargo to Address Unacceptable Consumer Fraud https://t.co/bi2YmAVaGD,TRAINING,
AViCe3rOc96u6qSv77sN,"Tweet from City Hall: tmj_nwk_prod : Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details_Ñ_ https://t.co/gybnVyxxJ1)",TRAINING,SUGGESTION
AVhzGkyWe9yMj175jmNL,"Tweet from City Hall: tmj_nwk_prod : Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details_Ñ_ https://t.co/WDegbF2lnR)",TRAINING,SUGGESTION
AViCW0IMc96u6qSv77qQ,"Tweet from City Hall: tmj_nyc_finance : Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for deta_Ñ_ https://t.co/an3JWC7TQm)",TRAINING,SUGGESTION
AViCe358c96u6qSv77sO,Tweet from City Hall: tmj_NYC_invbank : Join the Wells Fargo team! See our latest #job opening here: _Ñ_ https://t.co/jamWf5yyTA),TRAINING,SUGGESTION
AViCWzrYc96u6qSv77qP,"Tweet from City Hall: tmj_nyc_it : Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: _Ñ_ https://t.co/LiKhalU0af)",TRAINING,SUGGESTION
AVhy_x9le9yMj175jmFf,"Tweet from City Hall: tmj_nyc_it : Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: _Ñ_ https://t.co/qSTkB6IJEF)",TRAINING,SUGGESTION
AVhy_w9ve9yMj175jmFb,"Tweet from City Hall: tmj_nyc_jobs : Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details_Ñ_ https://t.co/1NGhEcjMEX)",TRAINING,SUGGESTION
AVhy_yi8e9yMj175jmFi,Tweet from City Hall: tmj_nyc_jobs : We're #hiring! Read about our latest #job opening here: Wells Fargo Securitie_Ñ_ https://t.co/fAPVhsOJyQ),TRAINING,SUGGESTION
AViJjace2cIsszF7Yw3i,U.S. authorities are taking a tougher stance on scandal-ridden Wells Fargo https://t.co/SGb6nm0KJB https://t.co/9LfvPTkkJ9,TRAINING,NEWS - NEGATIVE
AViCTpCUc96u6qSv77pu,Um yea release my money!!! https://t.co/q1dTjYlyUc,TRAINING,COMPLAINT
AVhy7hjce9yMj175jmAJ,UPDATE 1-Wells Fargo says account openings slow in October https://t.co/b7BLDlHdsk,TRAINING,NEWS - NEGATIVE
AVhy76Sye9yMj175jmAj,UPDATE 1-Wells Fargo says account openings slow in October https://t.co/ocYsPN3prQ,TRAINING,NEWS - NEGATIVE
AVhy9ODte9yMj175jmCL,US because America _ª___ª_ô https://t.co/im1BC0D9iQ,TRAINING,MISCELLANEOUS
AVhzEy_Je9yMj175jmKf,"US blasts Wells Fargo, Syria as their new offensive escalates #fakeheadlinebot #learntocode #makeatwitterbot #javascript",TRAINING,NEWS - NEGATIVE
AVhzFBDie9yMj175jmK8,Valeant: Wells Fargo maintains Underperform rating on $VRX; it has not reserved for any potential legal liabilities https://t.co/XGuaginj2k,TRAINING,NEWS - NEUTRAL
AVhxBlCp3wREpSvG6JcN,Waiting on you @Ask_WellsFargo... Check this: https://t.co/fmM1d7Pgpv Is @Wachovia to blame for the website? #np https://t.co/5te4RueSd0,TRAINING,COMPLAINT
AViOTCYZAHJ-cL1yqlmN,"Want to work at Wells Fargo? We're #hiring in #AnaheimHills, CA! Click for details: https://t.co/8EnegyHZRs #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCjBkic96u6qSv77t3,"Want to work at Wells Fargo? We're #hiring in #Antioch, CA! Click for details: https://t.co/hJHF6ByHlm #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCH_c2c96u6qSv77nm,"Want to work at Wells Fargo? We're #hiring in #Atlanta, GA! Click for details: https://t.co/2bYKBK53z6 #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AVhy_bVne9yMj175jmFK,"Want to work at Wells Fargo? We're #hiring in #Atlanta, GA! Click for details: https://t.co/NMsL611IXJ #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCL-u5c96u6qSv77oD,"Want to work at Wells Fargo? We're #hiring in #Atlanta, GA! Click for details: https://t.co/WWUSk39o3Q #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCRZIGc96u6qSv77pL,"Want to work at Wells Fargo? We're #hiring in #Birmingham, MI! Click for details: https://t.co/XGSfnqaMUY #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViMheBDAHJ-cL1yqlji,"Want to work at Wells Fargo? We're #hiring in #Bloomington, MN! Click for details: https://t.co/vlfE48aM3J #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCQvzWc96u6qSv77pC,"Want to work at Wells Fargo? We're #hiring in #Boston, MA! Click for details: https://t.co/cCX3NF7ITj #Job #CustomerService #Veterans #Jobs",TRAINING,SUGGESTION
AViCV25mc96u6qSv77qE,"Want to work at Wells Fargo? We're #hiring in #Boston, MA! Click for details: https://t.co/pkJrdEV7xW #Job #Insurance #Veterans #Jobs",TRAINING,SUGGESTION
AVhzA2PRe9yMj175jmGr,"Want to work at Wells Fargo? We're #hiring in #Burbank, CA! Click for details: https://t.co/YflbQ91CKu #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhzCc0Ue9yMj175jmH-,"Want to work at Wells Fargo? We're #hiring in #Carlsbad, CA! Click for details: https://t.co/kKd0m0xBqV #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhzCXZ_e9yMj175jmH8,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/0Vgx38GXKn #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViMjimiAHJ-cL1yqlk2,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/ell3Htc3KX #Job #IT #Veterans #Jobs",TRAINING,SUGGESTION
AVhzIa2ne9yMj175jmPZ,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/jzH3a3BC87 #Job #IT #Veterans #Jobs",TRAINING,SUGGESTION
AViChl2Jc96u6qSv77tr,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/ku4eZ8tZ7X #Job #BusinessMgmt #Veterans #Jobs",TRAINING,SUGGESTION
AViMi3ejAHJ-cL1yqlkp,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/NKROyAHca8 #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCXDdNc96u6qSv77qZ,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/O4cigWfSbv #Job #Accounting #Veterans #Jobs",TRAINING,SUGGESTION
AViCjBkic96u6qSv77t6,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: https://t.co/VwmcA5d5fV #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCdjwec96u6qSv77ry,"Want to work at Wells Fargo? We're #hiring in #Chester, VA! Click for details: https://t.co/8Od0kt2h15 #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCYdM7c96u6qSv77qp,"Want to work at Wells Fargo? We're #hiring in #Chesterfield, MO! Click for details: https://t.co/C3os7szSrI #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCXnxRc96u6qSv77qf,"Want to work at Wells Fargo? We're #hiring in #Chicago, IL! Click for details: https://t.co/C9u1Um7IYK #Job #Legal #Veterans #Jobs",TRAINING,SUGGESTION
AViJhMw82cIsszF7Yw24,"Want to work at Wells Fargo? We're #hiring in #Compton, CA! Click for details: https://t.co/ymcD9BVynm #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCSwKec96u6qSv77pi,"Want to work at Wells Fargo? We're #hiring in #CoralGables, FL! Click for details: https://t.co/JY3wx7VKRa #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViHdo615WZ5LI912JL5,"Want to work at Wells Fargo? We're #hiring in #DelrayBeach, FL! Click for details: https://t.co/jWyNh2Wc3a #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCPhI6c96u6qSv77o2,"Want to work at Wells Fargo? We're #hiring in #DesMoines, IA! Click for details: https://t.co/0ykBIv7W8d #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCTdp9c96u6qSv77pq,"Want to work at Wells Fargo? We're #hiring in #DesMoines, IA! Click for details: https://t.co/7wSpRXIkOH #Job #IT #Veterans #Jobs",TRAINING,SUGGESTION
AViCjBkic96u6qSv77ty,"Want to work at Wells Fargo? We're #hiring in #Dillon, SC! Click for details: https://t.co/LvYc6tfFn3 #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViHdHfL5WZ5LI912JLF,"Want to work at Wells Fargo? We're #hiring in #FallsChurch, VA! Click for details: https://t.co/J0RMm6Nez5 #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCeZwEc96u6qSv77sG,"Want to work at Wells Fargo? We're #hiring in #FieldRep002, FL! Click for details: https://t.co/qH21OzFO1Y #Job #IT #Veterans #Jobs",TRAINING,SUGGESTION
AViCFXo8c96u6qSv77mU,"Want to work at Wells Fargo? We're #hiring in #FloweryBranch, GA! Click for details: https://t.co/kcBj2NGlDv #Job #Veterans #Jobs",TRAINING,SUGGESTION
AViCLnchc96u6qSv77oB,"Want to work at Wells Fargo? We're #hiring in #FortLauderdale, FL! Click for details: https://t.co/4Ile1DwZJz #Job #Veterans #Jobs",TRAINING,SUGGESTION
AVhzDm96e9yMj175jmJI,"Want to work at Wells Fargo? We're #hiring in #FortWayne, IN! Click for details: https://t.co/C5fh30B2VT #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhzBG5_e9yMj175jmG7,"Want to work at Wells Fargo? We're #hiring in #Fresno, CA! Click for details: https://t.co/R3jLtabuD0 #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViMhrBgAHJ-cL1yqljm,"Want to work at Wells Fargo? We're #hiring in #Gillette, WY! Click for details: https://t.co/UxjFMW4Moq #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCSoJHc96u6qSv77pf,"Want to work at Wells Fargo? We're #hiring in #Greenvale, NY! Click for details: https://t.co/mrf1s8COVa #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCJYLJc96u6qSv77nw,"Want to work at Wells Fargo? We're #hiring in #Hopewell, VA! Click for details: https://t.co/6vPohVTtkH #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AVhzF2_Xe9yMj175jmMR,"Want to work at Wells Fargo? We're #hiring in #Irvine, CA! Click for details: https://t.co/cqRInOGz4P #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhy-N0Ae9yMj175jmDt,"Want to work at Wells Fargo? We're #hiring in #Jackson, NJ! Click for details: https://t.co/ExXPjbjfOA #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhzD5Ode9yMj175jmJb,"Want to work at Wells Fargo? We're #hiring in #Lakewood, CO! Click for details: https://t.co/ORy6qKHwsj #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhzJrvJe9yMj175jmQz,"Want to work at Wells Fargo? We're #hiring in #ManchesterTownship, NJ! Click for details: https://t.co/SJ64PoueAs #Job #Banking #Veterans",TRAINING,SUGGESTION
AViCb27Bc96u6qSv77rR,"Want to work at Wells Fargo? We're #hiring in #ManchesterTownship, NJ! Click for details: https://t.co/SJ64PoueAs #Job #Banking #Veterans",TRAINING,SUGGESTION
AViCUnlsc96u6qSv77p2,"Want to work at Wells Fargo? We're #hiring in #Miami, FL! Click for details: https://t.co/V3arNUJPLv #Job #Finance #Veterans #Jobs",TRAINING,SUGGESTION
AViCfWw2c96u6qSv77sj,"Want to work at Wells Fargo? We're #hiring in #Minneapolis, MN! Click for details: https://t.co/0xcmmbxGfo #Job #Accounting #Veterans #Jobs",TRAINING,SUGGESTION
AViMkfmFAHJ-cL1yqllB,"Want to work at Wells Fargo? We're #hiring in #Minneapolis, MN! Click for details: https://t.co/4SwISkQKay #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AVhzJhfie9yMj175jmQp,"Want to work at Wells Fargo? We're #hiring in #Minneapolis, MN! Click for details: https://t.co/RvPQ0eUmwN #Job #ProjectMgmt #Veterans",TRAINING,SUGGESTION
AVhzErvLe9yMj175jmKP,"Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: https://t.co/88pPdHVZnd #Job #ProductMgmt #Veterans #Jobs",TRAINING,SUGGESTION
AViCVtmac96u6qSv77qC,"Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: https://t.co/M8NOjxbBnn #Job #IT #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AVhy-wBEe9yMj175jmEb,"Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: https://t.co/ofg5Ie7M8A #Job #IT #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCWS-Rc96u6qSv77qJ,"Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: https://t.co/TYxuC3GGiH #Job #Finance #Veterans #Jobs",TRAINING,SUGGESTION
AVhy-IsTe9yMj175jmDi,"Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: https://t.co/WQM7YMTECp #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCd--uc96u6qSv77r2,"Want to work at Wells Fargo? We're #hiring in #NewYork, NY! Click for details: https://t.co/y1nYBPvRZl #Job #ProductMgmt #Veterans #Jobs",TRAINING,SUGGESTION
AVhzFAn3e9yMj175jmK6,"Want to work at Wells Fargo? We're #hiring in #Oxnard, CA! Click for details: https://t.co/aGr2xLKNrZ #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCEn_Kc96u6qSv77l9,"Want to work at Wells Fargo? We're #hiring in #PembrokePines, FL! Click for details: https://t.co/OdybjtasK2 #Job #Veterans #Jobs",TRAINING,SUGGESTION
AViCfu_ic96u6qSv77s1,"Want to work at Wells Fargo? We're #hiring in #Phoenix, AZ! Click for details: https://t.co/GoMAthP9Zk #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCju1Ec96u6qSv77uA,"Want to work at Wells Fargo? We're #hiring in #Phoenix, AZ! Click for details: https://t.co/wBsW8uQ2FX #Job #BusinessMgmt #Veterans #Jobs",TRAINING,SUGGESTION
AViCclQHc96u6qSv77rq,"Want to work at Wells Fargo? We're #hiring in #Plano, TX! Click for details: https://t.co/NwnBZ3zO5n #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCZDgyc96u6qSv77qv,"Want to work at Wells Fargo? We're #hiring in #Raleigh, NC! Click for details: https://t.co/bHpBnrLbfW #Job #IT #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCRJc4c96u6qSv77pJ,"Want to work at Wells Fargo? We're #hiring in #Rosemont, IL! Click for details: https://t.co/R9xLKKKqlE #Job #ProjectMgmt #Veterans #Jobs",TRAINING,SUGGESTION
AViCbizKc96u6qSv77rH,"Want to work at Wells Fargo? We're #hiring in #Sacramento, CA! Click for details: https://t.co/mWxU9XuTgm #Job #Insurance #Veterans #Jobs",TRAINING,SUGGESTION
AVhzCLeSe9yMj175jmHr,"Want to work at Wells Fargo? We're #hiring in #SanAntonio, TX! Click for details: https://t.co/sxZGcvxm56 #Job #BusinessMgmt #Veterans",TRAINING,SUGGESTION
AViCcOGFc96u6qSv77re,"Want to work at Wells Fargo? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/feDyNxti5G #Job #IT #Veterans #Jobs",TRAINING,SUGGESTION
AViMjgH-AHJ-cL1yqlk1,"Want to work at Wells Fargo? We're #hiring in #Scottsdale, AZ! Click for details: https://t.co/MZaULyOYM2 #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCXlD9c96u6qSv77qe,"Want to work at Wells Fargo? We're #hiring in #Scranton, PA! Click for details: https://t.co/RYKSlt74ZA #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AViCSGybc96u6qSv77pa,"Want to work at Wells Fargo? We're #hiring in #Shelby, MI! Click for details: https://t.co/kLDLQDeLd0 #Job #Banking #Veterans #Jobs",TRAINING,SUGGESTION
AVhzGLame9yMj175jmMu,"Want to work at Wells Fargo? We're #hiring in #Shoreview, MN! Click for details: https://t.co/ZCYB6sDwCE #Job #Finance #Veterans #Jobs",TRAINING,SUGGESTION
AViCZbK0c96u6qSv77qy,"Want to work at Wells Fargo? We're #hiring in #SiouxFalls, SD! Click for details: https://t.co/D6axOaVvIn #Job #Marketing #Veterans #Jobs",TRAINING,SUGGESTION
AViCExN6c96u6qSv77mC,"Want to work at Wells Fargo? We're #hiring in #Tampa, FL! Click for details: https://t.co/38uWx2BNdm #Job #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViITsUM5WZ5LI912JNI,"Want to work at Wells Fargo? We're #hiring in #Tempe, AZ! Click for details: https://t.co/ipefGGoOom #Job #IT #Veterans #Jobs #CareerArc",TRAINING,SUGGESTION
AViCXsyWc96u6qSv77qh,"Want to work at Wells Fargo? We're #hiring in #Washington, DC! Click for details: https://t.co/R0hkr83GY3 #Job #Accounting #Veterans #Jobs",TRAINING,SUGGESTION
AViCHyiUc96u6qSv77nk,"Want to work at Wells Fargo? We're #hiring in #WestDesMoines, IA! Click for details: https://t.co/bBRLOS65tW #Job #Veterans #Jobs",TRAINING,SUGGESTION
